timestamp,event,state,detections,nav_state
1776597241.2104158,ARM_CMD,TRACKING,0,0
1776597241.3094127,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.31026,ARM_CMD,TRACKING,0,0
1776597241.4093158,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.4107225,ARM_CMD,TRACKING,0,0
1776597241.5096083,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.510588,ARM_CMD,TRACKING,0,0
1776597241.6094723,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.6103048,ARM_CMD,TRACKING,0,0
1776597241.7094166,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.7102764,ARM_CMD,TRACKING,0,0
1776597241.8096178,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.8106089,ARM_CMD,TRACKING,0,0
1776597241.9094884,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597241.9103441,ARM_CMD,TRACKING,0,0
1776597242.0100577,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.010997,ARM_CMD,TRACKING,0,0
1776597242.109532,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.1103792,ARM_CMD,TRACKING,0,0
1776597242.2100334,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.2113714,ARM_CMD,TRACKING,0,0
1776597242.3105314,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.3117206,ARM_CMD,TRACKING,0,0
1776597242.410667,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.411838,ARM_CMD,TRACKING,0,0
1776597242.5092947,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.5101197,ARM_CMD,TRACKING,0,0
1776597242.60973,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.6105738,ARM_CMD,TRACKING,0,0
1776597242.7102268,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.7110798,ARM_CMD,TRACKING,0,0
1776597242.8092515,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.8102784,ARM_CMD,TRACKING,0,0
1776597242.9095557,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597242.9104714,ARM_CMD,TRACKING,0,0
1776597243.009142,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.010589,ARM_CMD,TRACKING,0,0
1776597243.1097178,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.1105828,ARM_CMD,TRACKING,0,0
1776597243.2095518,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.2104254,ARM_CMD,TRACKING,0,0
1776597243.3096094,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.3106503,ARM_CMD,TRACKING,0,0
1776597243.4095888,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.4104588,ARM_CMD,TRACKING,0,0
1776597243.5095541,OFFBOARD_MODE_CMD,TRACKING,0,0
