phys_ts,n_channels,zbuf_update_ms
1648416600.0,1,0.00666
1648417500.0,1,0.00739
1648418400.0,1,0.00602
1648419300.0,1,0.00611
1648420200.0,1,0.00733
1648421100.0,1,0.00723
1648422000.0,1,0.00694
1648422900.0,1,0.00637
1648423800.0,1,0.00707
1648424700.0,1,0.00637
1648425600.0,1,0.00634
1648426500.0,1,0.00589
1648427400.0,1,0.00765
1648428300.0,1,0.00739
1648429200.0,1,0.00759
1648430100.0,1,0.0081
1648431000.0,1,0.00781
1648431900.0,1,0.00669
1648432800.0,1,0.00611
1648433700.0,1,0.0063
1648434600.0,1,0.00762
1648435500.0,1,0.00694
1648436400.0,1,0.00752
1648437300.0,1,0.00864
1648438200.0,1,0.0071
1648439100.0,1,0.00656
1648440000.0,1,0.00618
1648440900.0,1,0.00701
1648441800.0,1,0.00688
1648442700.0,1,0.00682
1648443600.0,1,0.00727
1648444500.0,1,0.00688
1648445400.0,1,0.0072
1648446300.0,1,0.00582
1648447200.0,1,0.00653
1648448100.0,1,0.00554
1648449000.0,1,0.0064
1648449900.0,1,0.0072
1648450800.0,1,0.00784
1648451700.0,1,0.00774
1648452600.0,1,0.00678
1648453500.0,1,0.00579
1648454400.0,1,0.00582
1648455300.0,1,0.00579
1648456200.0,1,0.00717
1648457100.0,1,0.00723
1648458000.0,1,0.00586
1648458900.0,1,0.0071
1648459800.0,1,0.00515
1648460700.0,1,0.00614
1648461600.0,1,0.00659
1648462500.0,1,0.00614
1648463400.0,1,0.00691
1648464300.0,1,0.00829
1648465200.0,1,0.00755
1648466100.0,1,0.00909
1648467000.0,1,0.00867
1648467900.0,1,0.008
1648468800.0,1,0.00794
1648469700.0,1,0.00701
1648470600.0,1,0.00822
1648471500.0,1,0.00717
1648472400.0,1,0.00659
1648473300.0,1,0.0087
1648474200.0,1,0.00701
1648475100.0,1,0.00682
1648476000.0,1,0.00541
1648476900.0,1,0.0065
1648477800.0,1,0.00685
1648478700.0,1,0.00614
1648479600.0,1,0.00531
1648480500.0,1,0.00611
1648481400.0,1,0.00643
1648482300.0,1,0.00614
1648483200.0,1,0.00579
1648484100.0,1,0.00563
1648485000.0,1,0.00726
1648485900.0,1,0.00592
1648486800.0,1,0.00714
1648487700.0,1,0.00598
1648488600.0,1,0.00531
1648489500.0,1,0.00515
1648490400.0,1,0.00502
1648491300.0,1,0.00461
1648492200.0,1,0.00531
1648493100.0,1,0.00512
1648494000.0,1,0.00598
1648494900.0,1,0.00563
1648495800.0,1,0.00461
1648496700.0,1,0.00467
1648497600.0,1,0.00493
1648498500.0,1,0.00509
1648499400.0,1,0.00573
1648500300.0,1,0.00509
1648501200.0,1,0.00621
1648502100.0,1,0.00765
1648503000.0,1,0.00618
1648503900.0,1,0.00531
1648504800.0,1,0.00586
1648505700.0,1,0.00528
1648506600.0,1,0.00538
1648507500.0,1,0.00551
1648508400.0,1,0.00582
1648509300.0,1,0.00781
1648510200.0,1,0.00643
1648511100.0,1,0.00592
1648512000.0,1,0.00618
1648512900.0,1,0.00586
1648513800.0,1,0.0055
1648514700.0,1,0.00736
1648515600.0,1,0.00666
1648516500.0,1,0.00595
1648517400.0,1,0.0055
1648518300.0,1,0.00563
1648519200.0,1,0.00502
1648520100.0,1,0.00541
1648521000.0,1,0.00512
1648521900.0,1,0.00653
1648522800.0,1,0.00541
1648523700.0,1,0.00595
1648524600.0,1,0.00605
1648525500.0,1,0.00541
1648526400.0,1,0.0056
1648527300.0,1,0.00502
1648528200.0,1,0.00557
1648529100.0,1,0.00531
1648530000.0,1,0.00566
1648530900.0,1,0.00592
1648531800.0,1,0.00579
1648532700.0,1,0.00557
1648533600.0,1,0.0049
1648534500.0,1,0.00563
1648535400.0,1,0.00486
1648536300.0,1,0.0056
1648537200.0,1,0.00573
1648538100.0,1,0.00618
1648539000.0,1,0.00656
1648539900.0,1,0.0063
1648540800.0,1,0.00643
1648541700.0,1,0.00631
1648542600.0,1,0.00531
1648543500.0,1,0.00602
1648544400.0,1,0.00512
1648545300.0,1,0.00646
1648546200.0,1,0.00525
1648547100.0,1,0.00499
1648548000.0,1,0.00448
1648548900.0,1,0.00422
1648549800.0,1,0.00519
1648550700.0,1,0.00557
1648551600.0,1,0.00467
1648552500.0,1,0.00534
1648553400.0,1,0.00534
1648554300.0,1,0.0056
1648555200.0,1,0.0057
1648556100.0,1,0.0055
1648557000.0,1,0.00547
1648557900.0,1,0.00518
1648558800.0,1,0.00538
1648559700.0,1,0.00499
1648560600.0,1,0.00582
1648561500.0,1,0.00499
1648562400.0,1,0.00483
1648563300.0,1,0.00448
1648564200.0,1,0.0048
1648565100.0,1,0.00557
1648566000.0,1,0.00528
1648566900.0,1,0.00579
1648567800.0,1,0.00602
1648568700.0,1,0.0049
1648569600.0,1,0.00448
1648570500.0,1,0.00435
1648571400.0,1,0.00538
1648572300.0,1,0.00454
1648573200.0,1,0.00586
1648574100.0,1,0.00707
1648575000.0,1,0.00602
1648575900.0,1,0.00515
1648576800.0,1,0.00547
1648577700.0,1,0.00486
1648578600.0,1,0.00544
1648579500.0,1,0.00464
1648580400.0,1,0.00653
1648581300.0,1,0.00707
1648582200.0,1,0.00646
1648583100.0,1,0.00685
1648584000.0,1,0.00675
1648584900.0,1,0.00656
1648585800.0,1,0.00589
1648586700.0,1,0.00582
1648587600.0,1,0.00621
1648588500.0,1,0.00579
1648589400.0,1,0.00678
1648590300.0,1,0.00634
1648591200.0,1,0.00602
1648592100.0,1,0.00563
1648593000.0,1,0.00525
1648593900.0,1,0.00496
1648594800.0,1,0.00525
1648595700.0,1,0.00544
1648596600.0,1,0.00595
1648597500.0,1,0.00576
1648598400.0,1,0.00592
1648599300.0,1,0.00506
1648600200.0,1,0.00538
1648601100.0,1,0.00547
1648602000.0,1,0.00582
1648602900.0,1,0.0048
1648603800.0,1,0.00493
1648604700.0,1,0.00528
1648605600.0,1,0.00454
1648606500.0,1,0.00429
1648607400.0,1,0.00506
1648608300.0,1,0.00506
1648609200.0,1,0.00528
1648610100.0,1,0.00659
1648611000.0,1,0.00595
1648611900.0,1,0.00627
1648612800.0,1,0.00557
1648613700.0,1,0.00544
1648614600.0,1,0.00566
1648615500.0,1,0.00522
1648616400.0,1,0.00512
1648617300.0,1,0.00771
1648618200.0,1,0.0065
1648619100.0,1,0.00678
1648620000.0,1,0.00608
1648620900.0,1,0.00586
1648621800.0,1,0.00502
1648622700.0,1,0.0055
1648623600.0,1,0.00602
1648624500.0,1,0.00579
1648625400.0,1,0.00682
1648626300.0,1,0.00557
1648627200.0,1,0.00672
1648628100.0,1,0.00598
1648629000.0,1,0.00579
1648629900.0,1,0.00518
1648630800.0,1,0.00557
1648631700.0,1,0.00598
1648632600.0,1,0.00598
1648633500.0,1,0.00634
1648634400.0,1,0.00566
1648635300.0,1,0.00637
1648636200.0,1,0.0056
1648637100.0,1,0.00608
1648638000.0,1,0.00496
1648638900.0,1,0.00522
1648639800.0,1,0.00483
1648640700.0,1,0.0055
1648641600.0,1,0.00656
1648642500.0,1,0.00522
1648643400.0,1,0.0049
1648644300.0,1,0.00445
1648645200.0,1,0.00493
1648646100.0,1,0.00666
1648647000.0,1,0.00771
1648647900.0,1,0.00598
1648648800.0,1,0.00694
1648649700.0,1,0.00627
1648650600.0,1,0.00493
1648651500.0,1,0.00525
1648652400.0,1,0.00538
1648653300.0,1,0.00656
1648654200.0,1,0.00595
1648655100.0,1,0.00557
1648656000.0,1,0.00518
1648656900.0,1,0.00589
1648657800.0,1,0.00544
1648658700.0,1,0.00534
1648659600.0,1,0.00493
1648660500.0,1,0.00589
1648661400.0,1,0.00541
1648662300.0,1,0.00522
1648663200.0,1,0.00538
1648664100.0,1,0.00595
1648665000.0,1,0.0049
1648665900.0,1,0.00544
1648666800.0,1,0.00518
1648667700.0,1,0.00602
1648668600.0,1,0.00541
1648669500.0,1,0.00576
1648670400.0,1,0.00554
1648671300.0,1,0.00637
1648672200.0,1,0.00538
1648673100.0,1,0.0047
1648674000.0,1,0.00442
1648674900.0,1,0.0047
1648675800.0,1,0.00419
1648676700.0,1,0.00448
1648677600.0,1,0.00454
1648678500.0,1,0.00595
1648679400.0,1,0.00502
1648680300.0,1,0.00531
1648681200.0,1,0.00534
1648682100.0,1,0.00656
